ID	TITLE
00001	ARTHIST 102                                                                     
00002	ARTHIST 190                                                                     
00003	ARTHIST 190                                                                     
00004	ARTHIST 203                                                                     
00005	ARTHIST 210                                                                     
00006	ARTHIST 220                                                                     
00007	ARTHIST 222                                                                     
00008	ARTHIST 225                                                                     
00009	ARTHIST 252                                                                     
00010	ARTHIST 266                                                                     
00011	ARTHIST 289                                                                     
00012	ARTHIST 319R                                                                    
00013	ARTHIST 345                                                                     
00014	ARTHIST 369R                                                                    
00015	ARTHIST 385W                                                                    
00016	ARTHIST 393R                                                                    
00017	ARTHIST 393R                                                                    
00018	ARTHIST 397R                                                                    
00019	ARTHIST 398R                                                                    
00020	ARTHIST 470RW                                                                   
00021	ARTHIST 470RW                                                                   
00022	ARTHIST 480RW                                                                   
00023	ARTHIST 485RW                                                                   
00024	ARTHIST 490W                                                                    
00025	ARTHIST 495BW                                                                   
00026	ARTHIST 592H                                                                    
00027	ARTHIST 599R                                                                    
00028	ARTHIST 719R                                                                    
00029	ARTHIST 735                                                                     
00030	ARTHIST 749R                                                                    
00031	ARTHIST 775R                                                                    
00032	ARTHIST 775R                                                                    
00033	ARTHIST 779W                                                                    
00034	ARTHIST 791                                                                     
00035	ARTHIST 797R                                                                    
00036	ARTHIST 798R                                                                    
00037	ARTHIST 799R                                                                    
