ID	TITLE
00001	GER 102                                                                         
00002	GER 192R                                                                        
00003	GER 202                                                                         
00004	GER 230                                                                         
00005	GER 285                                                                         
00006	GER 375                                                                         
00007	GER 375                                                                         
00008	GER 380                                                                         
00009	GER 380                                                                         
00010	GER 392R                                                                        
00011	GER 470                                                                         
