ID	TITLE
00001	DPT 705                                                                         
00002	DPT 730                                                                         
00003	DPT 735                                                                         
00004	DPT 740                                                                         
00005	DPT 745                                                                         
00006	DPT 750                                                                         
00007	DPT 810                                                                         
00008	DPT 815                                                                         
00009	DPT 820                                                                         
00010	DPT 825                                                                         
00011	DPT 9000R                                                                       
00012	DPT 910                                                                         
00013	DPT 915                                                                         
00014	DPT 930                                                                         
00015	DPT 935                                                                         
00016	DPT 942                                                                         
00017	DPT 946                                                                         
00018	DPT 951                                                                         
00019	DPT 952                                                                         
00020	DPT 953                                                                         
00021	DPT 954                                                                         
00022	DPT 956                                                                         
00023	DPT 958                                                                         
00024	DPT 959                                                                         
00025	DPT 960                                                                         
00026	DPT 961                                                                         
00027	DPT 963                                                                         
00028	DPT 964                                                                         
00029	DPT 966                                                                         
00030	DPT 968                                                                         
00031	DPT 969                                                                         
00032	DPT 970                                                                         
00033	DPT 972                                                                         
00034	DPT 973                                                                         
00035	DPT 974                                                                         
00036	DPT 975                                                                         
00037	DPT 979                                                                         
00038	DPT 985                                                                         
00039	DPT 990                                                                         
00040	DPT 994A                                                                        
00041	DPT 994B                                                                        
