ID	TITLE
00001	IDS 190                                                                         
00002	IDS 190                                                                         
00003	IDS 190                                                                         
00004	IDS 200W                                                                        
00005	IDS 216W                                                                        
00006	IDS 220RW                                                                       
00007	IDS 285W                                                                        
00008	IDS 290R                                                                        
00009	IDS 290R                                                                        
00010	IDS 290R                                                                        
00011	IDS 290R                                                                        
00012	IDS 290R                                                                        
00013	IDS 290R                                                                        
00014	IDS 385                                                                         
00015	IDS 385                                                                         
00016	IDS 385                                                                         
00017	IDS 385                                                                         
00018	IDS 385                                                                         
00019	IDS 385W                                                                        
00020	IDS 385W                                                                        
00021	IDS 385W                                                                        
00022	IDS 385W                                                                        
00023	IDS 385W                                                                        
00024	IDS 385W                                                                        
00025	IDS 385W                                                                        
00026	IDS 385W                                                                        
00027	IDS 390                                                                         
00028	IDS 450                                                                         
00029	IDS 485R                                                                        
00030	IDS 490R                                                                        
00031	IDS 495RW                                                                       
00032	IDS 499R                                                                        
