ID	TITLE
00001	THEA 100                                                                        
00002	THEA 120                                                                        
00003	THEA 130                                                                        
00004	THEA 190                                                                        
00005	THEA 200R                                                                       
00006	THEA 210W                                                                       
00007	THEA 216                                                                        
00008	THEA 222                                                                        
00009	THEA 223                                                                        
00010	THEA 230                                                                        
00011	THEA 250                                                                        
00012	THEA 289                                                                        
00013	THEA 289                                                                        
00014	THEA 314                                                                        
00015	THEA 316RW                                                                      
00016	THEA 320R                                                                       
00017	THEA 326                                                                        
00018	THEA 333                                                                        
00019	THEA 335                                                                        
00020	THEA 363                                                                        
00021	THEA 370R                                                                       
00022	THEA 375RW                                                                      
00023	THEA 385                                                                        
00024	THEA 385                                                                        
00025	THEA 385W                                                                       
00026	THEA 400R                                                                       
00027	THEA 495RW                                                                      
00028	THEA 497R                                                                       
00029	THEA 499R                                                                       
