ID	TITLE
00001	RUSS 101                                                                        
00002	RUSS 190                                                                        
00003	RUSS 201                                                                        
00004	RUSS 271W                                                                       
00005	RUSS 311                                                                        
00006	RUSS 375W                                                                       
