ID	TITLE
00001	ECON 101                                                                        
00002	ECON 112                                                                        
00003	ECON 201                                                                        
00004	ECON 212                                                                        
00005	ECON 220                                                                        
00006	ECON 362                                                                        
00007	ECON 365                                                                        
00008	ECON 385                                                                        
00009	ECON 391                                                                        
00010	ECON 397R                                                                       
00011	ECON 411                                                                        
00012	ECON 415                                                                        
00013	ECON 421                                                                        
00014	ECON 431                                                                        
00015	ECON 445                                                                        
00016	ECON 449                                                                        
00017	ECON 599R                                                                       
00018	ECON 799R                                                                       
