ID	TITLE
00001	ECON 101                                                                        
00002	ECON 112                                                                        
00003	ECON 190                                                                        
00004	ECON 190                                                                        
00005	ECON 190                                                                        
00006	ECON 201                                                                        
00007	ECON 212                                                                        
00008	ECON 215                                                                        
00009	ECON 220                                                                        
00010	ECON 231                                                                        
00011	ECON 309W                                                                       
00012	ECON 315                                                                        
00013	ECON 320                                                                        
00014	ECON 333                                                                        
00015	ECON 341                                                                        
00016	ECON 356                                                                        
00017	ECON 362                                                                        
00018	ECON 363                                                                        
00019	ECON 371                                                                        
00020	ECON 372                                                                        
00021	ECON 385                                                                        
00022	ECON 385W                                                                       
00023	ECON 397R                                                                       
00024	ECON 405                                                                        
00025	ECON 410W                                                                       
00026	ECON 411                                                                        
00027	ECON 423                                                                        
00028	ECON 425                                                                        
00029	ECON 433                                                                        
00030	ECON 442                                                                        
00031	ECON 449                                                                        
00032	ECON 470                                                                        
00033	ECON 487                                                                        
00034	ECON 495BW                                                                      
00035	ECON 496R                                                                       
00036	ECON 496RW                                                                      
00037	ECON 499R                                                                       
00038	ECON 501                                                                        
00039	ECON 511                                                                        
00040	ECON 521                                                                        
00041	ECON 597R                                                                       
00042	ECON 599R                                                                       
00043	ECON 721                                                                        
00044	ECON 726                                                                        
00045	ECON 763                                                                        
00046	ECON 777                                                                        
00047	ECON 791G                                                                       
00048	ECON 791H                                                                       
00049	ECON 799R                                                                       
