ID	TITLE
00001	JPN 101                                                                         
00002	JPN 102                                                                         
00003	JPN 114                                                                         
00004	JPN 201                                                                         
00005	JPN 232                                                                         
00006	JPN 301                                                                         
00007	JPN 315R                                                                        
00008	JPN 360W                                                                        
00009	JPN 372W                                                                        
00010	JPN 401                                                                         
00011	JPN 403                                                                         
00012	JPN 620R                                                                        
