ID	TITLE
00001	ANES 505C                                                                       
00002	ANES 512B                                                                       
00003	ANES 516A                                                                       
00004	ANES 535A                                                                       
00005	ANES 536B                                                                       
00006	ANES 540B                                                                       
00007	ANES 561B                                                                       
00008	ANES 611C                                                                       
00009	ANES 620                                                                        
00010	ANES 660C                                                                       
00011	ANES 680C                                                                       
00012	ANES 840                                                                        
