ID	TITLE
00001	AFS 190                                                                         
00002	AFS 220                                                                         
00003	AFS 221                                                                         
00004	AFS 263                                                                         
00005	AFS 270                                                                         
00006	AFS 270                                                                         
00007	AFS 270                                                                         
00008	AFS 270                                                                         
00009	AFS 270                                                                         
00010	AFS 282                                                                         
00011	AFS 319                                                                         
00012	AFS 334                                                                         
00013	AFS 353                                                                         
00014	AFS 366W                                                                        
00015	AFS 367                                                                         
00016	AFS 489W                                                                        
