ID	TITLE
00001	HPM 500                                                                         
00002	HPM 511                                                                         
00003	HPM 522                                                                         
00004	HPM 523                                                                         
00005	HPM 533                                                                         
00006	HPM 534                                                                         
00007	HPM 540                                                                         
00008	HPM 545                                                                         
00009	HPM 550                                                                         
00010	HPM 552                                                                         
00011	HPM 554                                                                         
00012	HPM 556                                                                         
00013	HPM 557                                                                         
00014	HPM 559                                                                         
00015	HPM 561                                                                         
00016	HPM 564                                                                         
00017	HPM 569                                                                         
00018	HPM 570                                                                         
00019	HPM 575                                                                         
00020	HPM 586                                                                         
00021	HPM 592                                                                         
00022	HPM 595                                                                         
00023	HPM 596                                                                         
00024	HPM 596L                                                                        
00025	HPM 597R                                                                        
00026	HPM 598R                                                                        
00027	HPM 599R                                                                        
00028	HPM 730                                                                         
00029	HPM 797R                                                                        
00030	HPM 798R                                                                        
00031	HPM 799R                                                                        
