ID	TITLE
00001	ST 501                                                                          
00002	ST 502                                                                          
00003	ST 604                                                                          
00004	ST 607CEE                                                                       
00005	ST 619                                                                          
00006	ST 619CEE                                                                       
00007	ST 624                                                                          
00008	ST 673                                                                          
00009	ST 698                                                                          
00010	ST 698                                                                          
00011	ST 698                                                                          
00012	ST 699                                                                          
