ID	TITLE
00001	ITAL 101                                                                        
00002	ITAL 201                                                                        
00003	ITAL 202                                                                        
00004	ITAL 205                                                                        
00005	ITAL 301W                                                                       
00006	ITAL 310R                                                                       
00007	ITAL 365                                                                        
00008	ITAL 375                                                                        
00009	ITAL 375                                                                        
00010	ITAL 375                                                                        
00011	ITAL 376                                                                        
00012	ITAL 376                                                                        
00013	ITAL 495A                                                                       
00014	ITAL 497R                                                                       
