ID	TITLE
00001	FREN 101                                                                        
00002	FREN 102                                                                        
00003	FREN 201                                                                        
00004	FREN 203                                                                        
00005	FREN 310W                                                                       
00006	FREN 311                                                                        
00007	FREN 313                                                                        
00008	FREN 314                                                                        
00009	FREN 331                                                                        
00010	FREN 341                                                                        
00011	FREN 371R                                                                       
00012	FREN 381                                                                        
00013	FREN 488                                                                        
00014	FREN 488W                                                                       
00015	FREN 497R                                                                       
00016	FREN 505                                                                        
00017	FREN 599R                                                                       
00018	FREN 775                                                                        
00019	FREN 780                                                                        
00020	FREN 785                                                                        
00021	FREN 785                                                                        
00022	FREN 799R                                                                       
