ID	TITLE
00001	PHYS 116                                                                        
00002	PHYS 117                                                                        
00003	PHYS 142                                                                        
00004	PHYS 152                                                                        
00005	PHYS 190                                                                        
00006	PHYS 190                                                                        
00007	PHYS 212                                                                        
00008	PHYS 222                                                                        
00009	PHYS 312                                                                        
00010	PHYS 361                                                                        
00011	PHYS 397R                                                                       
00012	PHYS 421                                                                        
00013	PHYS 422                                                                        
00014	PHYS 434                                                                        
00015	PHYS 444W                                                                       
00016	PHYS 461                                                                        
00017	PHYS 495R                                                                       
00018	PHYS 495RW                                                                      
00019	PHYS 499R                                                                       
00020	PHYS 511A                                                                       
00021	PHYS 525                                                                        
00022	PHYS 526                                                                        
00023	PHYS 534                                                                        
00024	PHYS 544                                                                        
00025	PHYS 562                                                                        
00026	PHYS 590B                                                                       
00027	PHYS 597R                                                                       
00028	PHYS 599R                                                                       
00029	PHYS 751R                                                                       
00030	PHYS 796                                                                        
00031	PHYS 799R                                                                       
