ID	TITLE
00001	CHN 102                                                                         
00002	CHN 202                                                                         
00003	CHN 203                                                                         
00004	CHN 230                                                                         
00005	CHN 302                                                                         
00006	CHN 335                                                                         
00007	CHN 362W                                                                        
00008	CHN 374                                                                         
00009	CHN 375                                                                         
00010	CHN 392R                                                                        
00011	CHN 394W                                                                        
00012	CHN 397R                                                                        
00013	CHN 402W                                                                        
00014	CHN 403W                                                                        
