ID	TITLE
00001	ARTHIST 101                                                                     
00002	ARTHIST 103                                                                     
00003	ARTHIST 190                                                                     
00004	ARTHIST 210                                                                     
00005	ARTHIST 221                                                                     
00006	ARTHIST 226                                                                     
00007	ARTHIST 241                                                                     
00008	ARTHIST 243                                                                     
00009	ARTHIST 266                                                                     
00010	ARTHIST 275                                                                     
00011	ARTHIST 282                                                                     
00012	ARTHIST 289                                                                     
00013	ARTHIST 329                                                                     
00014	ARTHIST 329                                                                     
00015	ARTHIST 359R                                                                    
00016	ARTHIST 369R                                                                    
00017	ARTHIST 388                                                                     
00018	ARTHIST 393R                                                                    
00019	ARTHIST 470RW                                                                   
00020	ARTHIST 475RW                                                                   
00021	ARTHIST 480RW                                                                   
00022	ARTHIST 485RW                                                                   
00023	ARTHIST 590R                                                                    
00024	ARTHIST 592                                                                     
00025	ARTHIST 592G                                                                    
00026	ARTHIST 592H                                                                    
00027	ARTHIST 592M                                                                    
00028	ARTHIST 729                                                                     
00029	ARTHIST 735                                                                     
00030	ARTHIST 759R                                                                    
00031	ARTHIST 789R                                                                    
00032	ARTHIST 790                                                                     
