ID	TITLE
00001	AMST 190                                                                        
00002	AMST 201W                                                                       
00003	AMST 285                                                                        
00004	AMST 385                                                                        
00005	AMST 385                                                                        
00006	AMST 385                                                                        
00007	AMST 385                                                                        
00008	AMST 385                                                                        
00009	AMST 489W                                                                       
00010	AMST 495RW                                                                      
00011	AMST 499R                                                                       
