ID	TITLE
00001	ART_OX 102                                                                      
00002	ART_OX 105E                                                                     
00003	ART_OX 115E                                                                     
00004	ART_OX 185R                                                                     
00005	ART_OX 185RE                                                                    
00006	ART_OX 214Q                                                                     
