ID	TITLE
00001	MSCR 500                                                                        
00002	MSCR 510                                                                        
00003	MSCR 530                                                                        
00004	MSCR 533                                                                        
00005	MSCR 594A                                                                       
00006	MSCR 594B                                                                       
00007	MSCR 595                                                                        
00008	MSCR 596                                                                        
00009	MSCR 598                                                                        
00010	MSCR 599R                                                                       
00011	MSCR 761                                                                        
00012	MSCR 794A                                                                       
