ID	TITLE
00001	ANES 505B                                                                       
00002	ANES 505C                                                                       
00003	ANES 512A                                                                       
00004	ANES 512B                                                                       
00005	ANES 513                                                                        
00006	ANES 516A                                                                       
00007	ANES 535A                                                                       
00008	ANES 536A                                                                       
00009	ANES 536B                                                                       
00010	ANES 540A                                                                       
00011	ANES 540B                                                                       
00012	ANES 561A                                                                       
00013	ANES 561B                                                                       
00014	ANES 596R                                                                       
00015	ANES 611B                                                                       
00016	ANES 660B                                                                       
00017	ANES 680B                                                                       
00018	ANES 699R                                                                       
00019	ANES 840                                                                        
